id,doc_number,staff_id,project_id,period,date,week_label,hours,bill_rate,cost_rate,billable_value,labor_cost
TS-2024-07-00170,TS-2024-0171,staff-professional-services-2,svc-sub-4-1,2024-07,2024-07-08,2024-07-W1,21.9,198.00,146.47,4341.60,3211.69
TS-2024-07-00171,TS-2024-0172,staff-professional-services-2,svc-sub-4-1,2024-07,2024-07-14,2024-07-W2,28,198.00,146.47,5543.66,4100.91
TS-2024-07-00172,TS-2024-0173,staff-professional-services-2,svc-sub-4-1,2024-07,2024-07-20,2024-07-W3,24.9,198.00,146.47,4928.48,3645.83
TS-2024-07-00173,TS-2024-0174,staff-professional-services-2,svc-sub-4-1,2024-07,2024-07-26,2024-07-W4,20.9,198.00,146.47,4128.77,3054.25
TS-2024-07-00174,TS-2024-0175,staff-professional-services-2,svc-sub-4-1,2024-07,2024-07-31,2024-07-W5,18,198.00,146.47,3557.49,2631.64
TS-2024-07-00175,TS-2024-0176,staff-professional-services-0,svc-sub-5-1,2024-07,2024-07-07,2024-07-W1,6.4,185.00,125.85,1187.67,807.94
TS-2024-07-00176,TS-2024-0177,staff-professional-services-0,svc-sub-5-1,2024-07,2024-07-13,2024-07-W2,12,185.00,125.85,2218.25,1509.01
TS-2024-07-00177,TS-2024-0178,staff-professional-services-0,svc-sub-5-1,2024-07,2024-07-19,2024-07-W3,8.9,185.00,125.85,1653.47,1124.81
TS-2024-07-00178,TS-2024-0179,staff-professional-services-0,svc-sub-5-1,2024-07,2024-07-26,2024-07-W4,8.5,185.00,125.85,1567.23,1066.14
TS-2024-07-00179,TS-2024-0180,staff-professional-services-0,svc-sub-5-1,2024-07,2024-07-31,2024-07-W5,7.4,185.00,125.85,1373.38,934.27
TS-2024-07-00180,TS-2024-0181,staff-professional-services-1,svc-sub-5-2,2024-07,2024-07-08,2024-07-W1,4.2,199.00,126.80,832.38,530.38
TS-2024-07-00181,TS-2024-0182,staff-professional-services-1,svc-sub-5-2,2024-07,2024-07-14,2024-07-W2,7,199.00,126.80,1384.84,882.40
TS-2024-07-00182,TS-2024-0183,staff-professional-services-1,svc-sub-5-2,2024-07,2024-07-20,2024-07-W3,4.8,199.00,126.80,955.70,608.96
TS-2024-07-00183,TS-2024-0184,staff-professional-services-1,svc-sub-5-2,2024-07,2024-07-25,2024-07-W4,5.6,199.00,126.80,1119.69,713.45
TS-2024-07-00184,TS-2024-0185,staff-professional-services-1,svc-sub-5-2,2024-07,2024-07-31,2024-07-W5,8.6,199.00,126.80,1707.39,1087.92
TS-2024-07-00185,TS-2024-0186,staff-professional-services-3,svc-sub-6-0,2024-07,2024-07-08,2024-07-W1,3.5,210.00,120.68,737.22,423.66
TS-2024-07-00186,TS-2024-0187,staff-professional-services-3,svc-sub-6-0,2024-07,2024-07-13,2024-07-W2,4.1,210.00,120.68,870.40,500.19
TS-2024-07-00187,TS-2024-0188,staff-professional-services-3,svc-sub-6-0,2024-07,2024-07-19,2024-07-W3,5.8,210.00,120.68,1222.96,702.79
TS-2024-07-00188,TS-2024-0189,staff-professional-services-3,svc-sub-6-0,2024-07,2024-07-25,2024-07-W4,3.7,210.00,120.68,777.40,446.75
TS-2024-07-00189,TS-2024-0190,staff-professional-services-3,svc-sub-6-0,2024-07,2024-07-31,2024-07-W5,6.6,210.00,120.68,1392.02,799.95
TS-2024-07-00190,TS-2024-0191,staff-professional-services-6,svc-sub-6-1,2024-07,2024-07-08,2024-07-W1,21,199.00,134.18,4188.66,2824.29
TS-2024-07-00191,TS-2024-0192,staff-professional-services-6,svc-sub-6-1,2024-07,2024-07-13,2024-07-W2,34.6,199.00,134.18,6876.77,4636.81
TS-2024-07-00192,TS-2024-0193,staff-professional-services-6,svc-sub-6-1,2024-07,2024-07-20,2024-07-W3,21.2,199.00,134.18,4226.25,2849.64
TS-2024-07-00193,TS-2024-0194,staff-professional-services-6,svc-sub-6-1,2024-07,2024-07-25,2024-07-W4,21.5,199.00,134.18,4278.04,2884.56
TS-2024-07-00194,TS-2024-0195,staff-professional-services-6,svc-sub-6-1,2024-07,2024-07-31,2024-07-W5,32.3,199.00,134.18,6430.28,4335.75
TS-2024-08-00195,TS-2024-0196,staff-professional-services-1,svc-sub-4-1,2024-08,2024-08-08,2024-08-W1,25.5,202.00,135.44,5151.08,3453.77
TS-2024-08-00196,TS-2024-0197,staff-professional-services-1,svc-sub-4-1,2024-08,2024-08-13,2024-08-W2,22.1,202.00,135.44,4464.16,2993.20
TS-2024-08-00197,TS-2024-0198,staff-professional-services-1,svc-sub-4-1,2024-08,2024-08-19,2024-08-W3,20.9,202.00,135.44,4215.79,2826.67
TS-2024-08-00198,TS-2024-0199,staff-professional-services-1,svc-sub-4-1,2024-08,2024-08-26,2024-08-W4,15.9,202.00,135.44,3215.01,2155.65
TS-2024-08-00199,TS-2024-0200,staff-professional-services-1,svc-sub-4-1,2024-08,2024-08-31,2024-08-W5,27,202.00,135.44,5453.96,3656.85
TS-2024-08-00200,TS-2024-0201,staff-professional-services-5,svc-sub-6-0,2024-08,2024-08-07,2024-08-W1,5.3,206.00,113.59,1083.55,597.48
TS-2024-08-00201,TS-2024-0202,staff-professional-services-5,svc-sub-6-0,2024-08,2024-08-14,2024-08-W2,3.3,206.00,113.59,670.12,369.51
TS-2024-08-00202,TS-2024-0203,staff-professional-services-5,svc-sub-6-0,2024-08,2024-08-19,2024-08-W3,3.8,206.00,113.59,782.81,431.65
TS-2024-08-00203,TS-2024-0204,staff-professional-services-5,svc-sub-6-0,2024-08,2024-08-25,2024-08-W4,5.6,206.00,113.59,1156.87,637.91
TS-2024-08-00204,TS-2024-0205,staff-professional-services-5,svc-sub-6-0,2024-08,2024-08-31,2024-08-W5,6.3,206.00,113.59,1306.65,720.50
TS-2024-08-00205,TS-2024-0206,staff-professional-services-2,svc-sub-6-1,2024-08,2024-08-08,2024-08-W1,35,185.00,128.64,6482.48,4507.60
TS-2024-08-00206,TS-2024-0207,staff-professional-services-2,svc-sub-6-1,2024-08,2024-08-13,2024-08-W2,19.9,185.00,128.64,3672.49,2553.67
TS-2024-08-00207,TS-2024-0208,staff-professional-services-2,svc-sub-6-1,2024-08,2024-08-20,2024-08-W3,27.3,185.00,128.64,5046.42,3509.03
TS-2024-08-00208,TS-2024-0209,staff-professional-services-2,svc-sub-6-1,2024-08,2024-08-25,2024-08-W4,25.8,185.00,128.64,4769.43,3316.43
TS-2024-08-00209,TS-2024-0210,staff-professional-services-2,svc-sub-6-1,2024-08,2024-08-31,2024-08-W5,32.6,185.00,128.64,6029.18,4192.40
TS-2024-08-00210,TS-2024-0211,staff-professional-services-4,svc-sub-7-1,2024-08,2024-08-07,2024-08-W1,6.6,193.00,116.74,1265.36,765.38
TS-2024-08-00211,TS-2024-0212,staff-professional-services-4,svc-sub-7-1,2024-08,2024-08-13,2024-08-W2,8.5,193.00,116.74,1632.07,987.19
TS-2024-08-00212,TS-2024-0213,staff-professional-services-4,svc-sub-7-1,2024-08,2024-08-20,2024-08-W3,5.9,193.00,116.74,1131.37,684.33
TS-2024-08-00213,TS-2024-0214,staff-professional-services-4,svc-sub-7-1,2024-08,2024-08-26,2024-08-W4,5,193.00,116.74,969.88,586.65
TS-2024-08-00214,TS-2024-0215,staff-professional-services-4,svc-sub-7-1,2024-08,2024-08-31,2024-08-W5,7.8,193.00,116.74,1501.32,908.10
TS-2024-08-00215,TS-2024-0216,staff-professional-services-3,svc-sub-7-2,2024-08,2024-08-07,2024-08-W1,7.7,206.00,142.21,1592.27,1099.21
TS-2024-08-00216,TS-2024-0217,staff-professional-services-3,svc-sub-7-2,2024-08,2024-08-14,2024-08-W2,7,206.00,142.21,1447.37,999.18
TS-2024-08-00217,TS-2024-0218,staff-professional-services-3,svc-sub-7-2,2024-08,2024-08-20,2024-08-W3,6.9,206.00,142.21,1428.83,986.38
TS-2024-08-00218,TS-2024-0219,staff-professional-services-3,svc-sub-7-2,2024-08,2024-08-25,2024-08-W4,5.6,206.00,142.21,1157.64,799.16
TS-2024-08-00219,TS-2024-0220,staff-professional-services-3,svc-sub-7-2,2024-08,2024-08-31,2024-08-W5,6.7,206.00,142.21,1373.89,948.45
TS-2024-09-00220,TS-2024-0221,staff-professional-services-5,svc-sub-6-1,2024-09,2024-09-07,2024-09-W1,19.9,196.00,139.08,3904.82,2770.83
TS-2024-09-00221,TS-2024-0222,staff-professional-services-5,svc-sub-6-1,2024-09,2024-09-14,2024-09-W2,29.2,196.00,139.08,5730.49,4066.31
TS-2024-09-00222,TS-2024-0223,staff-professional-services-5,svc-sub-6-1,2024-09,2024-09-19,2024-09-W3,22.8,196.00,139.08,4462.78,3166.75
TS-2024-09-00223,TS-2024-0224,staff-professional-services-5,svc-sub-6-1,2024-09,2024-09-26,2024-09-W4,29.7,196.00,139.08,5820.78,4130.38
TS-2024-09-00224,TS-2024-0225,staff-professional-services-5,svc-sub-6-1,2024-09,2024-09-30,2024-09-W5,31,196.00,139.08,6081.13,4315.12
TS-2024-09-00225,TS-2024-0226,staff-professional-services-0,svc-sub-7-1,2024-09,2024-09-07,2024-09-W1,7.3,209.00,129.51,1534.74,951.02
TS-2024-09-00226,TS-2024-0227,staff-professional-services-0,svc-sub-7-1,2024-09,2024-09-13,2024-09-W2,4.9,209.00,129.51,1017.66,630.61
TS-2024-09-00227,TS-2024-0228,staff-professional-services-0,svc-sub-7-1,2024-09,2024-09-20,2024-09-W3,4.8,209.00,129.51,1008.65,625.03
TS-2024-09-00228,TS-2024-0229,staff-professional-services-0,svc-sub-7-1,2024-09,2024-09-26,2024-09-W4,8.5,209.00,129.51,1786.58,1107.08
TS-2024-09-00229,TS-2024-0230,staff-professional-services-0,svc-sub-7-1,2024-09,2024-09-30,2024-09-W5,5.5,209.00,129.51,1152.37,714.08
TS-2024-09-00230,TS-2024-0231,staff-professional-services-1,svc-sub-7-2,2024-09,2024-09-08,2024-09-W1,6.3,191.00,140.11,1207.25,885.59
TS-2024-09-00231,TS-2024-0232,staff-professional-services-1,svc-sub-7-2,2024-09,2024-09-13,2024-09-W2,6,191.00,140.11,1142.65,838.20
TS-2024-09-00232,TS-2024-0233,staff-professional-services-1,svc-sub-7-2,2024-09,2024-09-20,2024-09-W3,5.8,191.00,140.11,1100.60,807.36
TS-2024-09-00233,TS-2024-0234,staff-professional-services-1,svc-sub-7-2,2024-09,2024-09-26,2024-09-W4,8.7,191.00,140.11,1661.56,1218.85
TS-2024-09-00234,TS-2024-0235,staff-professional-services-1,svc-sub-7-2,2024-09,2024-09-30,2024-09-W5,9.9,191.00,140.11,1887.94,1384.92
TS-2024-09-00235,TS-2024-0236,staff-professional-services-6,svc-sub-8-0,2024-09,2024-09-07,2024-09-W1,8.1,179.00,115.78,1452.82,939.71
TS-2024-09-00236,TS-2024-0237,staff-professional-services-6,svc-sub-8-0,2024-09,2024-09-13,2024-09-W2,4.7,179.00,115.78,839.31,542.88
TS-2024-09-00237,TS-2024-0238,staff-professional-services-6,svc-sub-8-0,2024-09,2024-09-20,2024-09-W3,5,179.00,115.78,902.00,583.43
TS-2024-09-00238,TS-2024-0239,staff-professional-services-6,svc-sub-8-0,2024-09,2024-09-26,2024-09-W4,5.9,179.00,115.78,1057.16,683.79
TS-2024-09-00239,TS-2024-0240,staff-professional-services-6,svc-sub-8-0,2024-09,2024-09-30,2024-09-W5,4.2,179.00,115.78,748.71,484.28
TS-2024-09-00240,TS-2024-0241,staff-professional-services-3,svc-sub-8-1,2024-09,2024-09-08,2024-09-W1,13.7,206.00,140.46,2812.10,1917.42
TS-2024-09-00241,TS-2024-0242,staff-professional-services-3,svc-sub-8-1,2024-09,2024-09-13,2024-09-W2,14.9,206.00,140.46,3060.65,2086.89
TS-2024-09-00242,TS-2024-0243,staff-professional-services-3,svc-sub-8-1,2024-09,2024-09-19,2024-09-W3,14.5,206.00,140.46,2981.10,2032.65
TS-2024-09-00243,TS-2024-0244,staff-professional-services-3,svc-sub-8-1,2024-09,2024-09-25,2024-09-W4,22.4,206.00,140.46,4606.73,3141.07
TS-2024-09-00244,TS-2024-0245,staff-professional-services-3,svc-sub-8-1,2024-09,2024-09-30,2024-09-W5,15.5,206.00,140.46,3189.67,2174.86
TS-2024-09-00245,TS-2024-0246,staff-professional-services-2,svc-sub-8-1,2024-09,2024-09-08,2024-09-W1,20.8,198.00,138.41,4110.81,2873.62
TS-2024-09-00246,TS-2024-0247,staff-professional-services-2,svc-sub-8-1,2024-09,2024-09-13,2024-09-W2,17.8,198.00,138.41,3524.12,2463.50
TS-2024-09-00247,TS-2024-0248,staff-professional-services-2,svc-sub-8-1,2024-09,2024-09-19,2024-09-W3,20.4,198.00,138.41,4042.93,2826.17
TS-2024-09-00248,TS-2024-0249,staff-professional-services-2,svc-sub-8-1,2024-09,2024-09-26,2024-09-W4,21.7,198.00,138.41,4290.33,2999.11
TS-2024-09-00249,TS-2024-0250,staff-professional-services-2,svc-sub-8-1,2024-09,2024-09-30,2024-09-W5,30.1,198.00,138.41,5950.00,4159.29
TS-2024-09-00250,TS-2024-0251,staff-professional-services-4,svc-sub-8-1,2024-09,2024-09-07,2024-09-W1,16.8,200.00,142.00,3366.99,2390.56
TS-2024-09-00251,TS-2024-0252,staff-professional-services-4,svc-sub-8-1,2024-09,2024-09-14,2024-09-W2,16.4,200.00,142.00,3278.91,2328.03
TS-2024-09-00252,TS-2024-0253,staff-professional-services-4,svc-sub-8-1,2024-09,2024-09-19,2024-09-W3,22.8,200.00,142.00,4553.66,3233.10
TS-2024-09-00253,TS-2024-0254,staff-professional-services-4,svc-sub-8-1,2024-09,2024-09-26,2024-09-W4,28.4,200.00,142.00,5689.56,4039.59
TS-2024-09-00254,TS-2024-0255,staff-professional-services-4,svc-sub-8-1,2024-09,2024-09-30,2024-09-W5,30.2,200.00,142.00,6042.44,4290.13
TS-2024-10-00255,TS-2024-0256,staff-professional-services-4,svc-sub-6-1,2024-10,2024-10-07,2024-10-W1,14.6,196.00,136.84,2857.38,1994.92
TS-2024-10-00256,TS-2024-0257,staff-professional-services-4,svc-sub-6-1,2024-10,2024-10-13,2024-10-W2,31.6,196.00,136.84,6198.02,4327.23
TS-2024-10-00257,TS-2024-0258,staff-professional-services-4,svc-sub-6-1,2024-10,2024-10-20,2024-10-W3,32.6,196.00,136.84,6397.74,4466.67
TS-2024-10-00258,TS-2024-0259,staff-professional-services-4,svc-sub-6-1,2024-10,2024-10-26,2024-10-W4,25.5,196.00,136.84,5006.98,3495.69
TS-2024-10-00259,TS-2024-0260,staff-professional-services-4,svc-sub-6-1,2024-10,2024-10-31,2024-10-W5,28.3,196.00,136.84,5539.88,3867.74
TS-2024-10-00260,TS-2024-0261,staff-professional-services-5,svc-sub-8-0,2024-10,2024-10-07,2024-10-W1,3.7,179.00,114.77,666.62,427.42
TS-2024-10-00261,TS-2024-0262,staff-professional-services-5,svc-sub-8-0,2024-10,2024-10-13,2024-10-W2,5.7,179.00,114.77,1014.38,650.39
TS-2024-10-00262,TS-2024-0263,staff-professional-services-5,svc-sub-8-0,2024-10,2024-10-20,2024-10-W3,7.2,179.00,114.77,1293.55,829.39
TS-2024-10-00263,TS-2024-0264,staff-professional-services-5,svc-sub-8-0,2024-10,2024-10-26,2024-10-W4,6.5,179.00,114.77,1163.91,746.27
TS-2024-10-00264,TS-2024-0265,staff-professional-services-5,svc-sub-8-0,2024-10,2024-10-31,2024-10-W5,4.8,179.00,114.77,861.54,552.40
TS-2024-10-00265,TS-2024-0266,staff-professional-services-0,svc-sub-8-1,2024-10,2024-10-07,2024-10-W1,19.9,195.00,130.05,3886.00,2591.66
TS-2024-10-00266,TS-2024-0267,staff-professional-services-0,svc-sub-8-1,2024-10,2024-10-13,2024-10-W2,25.9,195.00,130.05,5053.27,3370.14
TS-2024-10-00267,TS-2024-0268,staff-professional-services-0,svc-sub-8-1,2024-10,2024-10-19,2024-10-W3,19.5,195.00,130.05,3803.59,2536.70
TS-2024-10-00268,TS-2024-0269,staff-professional-services-0,svc-sub-8-1,2024-10,2024-10-25,2024-10-W4,28.5,195.00,130.05,5565.22,3711.57
TS-2024-10-00269,TS-2024-0270,staff-professional-services-0,svc-sub-8-1,2024-10,2024-10-31,2024-10-W5,25.2,195.00,130.05,4920.70,3281.73
TS-2024-10-00270,TS-2024-0271,staff-professional-services-1,svc-sub-8-1,2024-10,2024-10-08,2024-10-W1,22.7,206.00,135.12,4684.93,3072.95
TS-2024-10-00271,TS-2024-0272,staff-professional-services-1,svc-sub-8-1,2024-10,2024-10-14,2024-10-W2,18.4,206.00,135.12,3796.87,2490.45
TS-2024-10-00272,TS-2024-0273,staff-professional-services-1,svc-sub-8-1,2024-10,2024-10-20,2024-10-W3,21,206.00,135.12,4320.34,2833.81
TS-2024-10-00273,TS-2024-0274,staff-professional-services-1,svc-sub-8-1,2024-10,2024-10-25,2024-10-W4,16.3,206.00,135.12,3353.40,2199.57
TS-2024-10-00274,TS-2024-0275,staff-professional-services-1,svc-sub-8-1,2024-10,2024-10-31,2024-10-W5,21.2,206.00,135.12,4374.29,2869.19
TS-2024-10-00275,TS-2024-0276,staff-professional-services-3,svc-sub-8-1,2024-10,2024-10-07,2024-10-W1,19,194.00,138.05,3679.13,2618.06
TS-2024-10-00276,TS-2024-0277,staff-professional-services-3,svc-sub-8-1,2024-10,2024-10-13,2024-10-W2,20.4,194.00,138.05,3961.12,2818.72
TS-2024-10-00277,TS-2024-0278,staff-professional-services-3,svc-sub-8-1,2024-10,2024-10-19,2024-10-W3,13.9,194.00,138.05,2687.88,1912.69
TS-2024-10-00278,TS-2024-0279,staff-professional-services-3,svc-sub-8-1,2024-10,2024-10-25,2024-10-W4,17.2,194.00,138.05,3337.54,2374.99
TS-2024-10-00279,TS-2024-0280,staff-professional-services-3,svc-sub-8-1,2024-10,2024-10-31,2024-10-W5,21,194.00,138.05,4075.72,2900.27
TS-2024-10-00280,TS-2024-0281,staff-professional-services-6,svc-sub-9-0,2024-10,2024-10-08,2024-10-W1,36.5,202.00,131.52,7382.63,4806.75
TS-2024-10-00281,TS-2024-0282,staff-professional-services-6,svc-sub-9-0,2024-10,2024-10-14,2024-10-W2,25.2,202.00,131.52,5094.20,3316.78
TS-2024-10-00282,TS-2024-0283,staff-professional-services-6,svc-sub-9-0,2024-10,2024-10-20,2024-10-W3,39.2,202.00,131.52,7918.43,5155.60
TS-2024-10-00283,TS-2024-0284,staff-professional-services-6,svc-sub-9-0,2024-10,2024-10-25,2024-10-W4,21.1,202.00,131.52,4267.67,2778.63
TS-2024-10-00284,TS-2024-0285,staff-professional-services-6,svc-sub-9-0,2024-10,2024-10-31,2024-10-W5,22.7,202.00,131.52,4587.07,2986.59
TS-2024-10-00285,TS-2024-0286,staff-professional-services-2,svc-sub-9-1,2024-10,2024-10-08,2024-10-W1,14.2,205.00,135.81,2902.73,1923.02
TS-2024-10-00286,TS-2024-0287,staff-professional-services-2,svc-sub-9-1,2024-10,2024-10-14,2024-10-W2,15.9,205.00,135.81,3264.98,2163.01
TS-2024-10-00287,TS-2024-0288,staff-professional-services-2,svc-sub-9-1,2024-10,2024-10-20,2024-10-W3,14.8,205.00,135.81,3040.09,2014.02
TS-2024-10-00288,TS-2024-0289,staff-professional-services-2,svc-sub-9-1,2024-10,2024-10-26,2024-10-W4,18.4,205.00,135.81,3767.61,2496.00
TS-2024-10-00289,TS-2024-0290,staff-professional-services-2,svc-sub-9-1,2024-10,2024-10-31,2024-10-W5,23.2,205.00,135.81,4759.76,3153.28
TS-2024-10-00290,TS-2024-0291,staff-professional-services-5,svc-sub-9-1,2024-10,2024-10-07,2024-10-W1,18.7,207.00,133.01,3867.09,2484.84
TS-2024-10-00291,TS-2024-0292,staff-professional-services-5,svc-sub-9-1,2024-10,2024-10-13,2024-10-W2,15,207.00,133.01,3110.60,1998.75
TS-2024-10-00292,TS-2024-0293,staff-professional-services-5,svc-sub-9-1,2024-10,2024-10-19,2024-10-W3,17.5,207.00,133.01,3629.76,2332.34
TS-2024-10-00293,TS-2024-0294,staff-professional-services-5,svc-sub-9-1,2024-10,2024-10-25,2024-10-W4,15.5,207.00,133.01,3216.31,2066.67
TS-2024-10-00294,TS-2024-0295,staff-professional-services-5,svc-sub-9-1,2024-10,2024-10-31,2024-10-W5,10.6,207.00,133.01,2191.07,1407.89
TS-2024-11-00295,TS-2024-0296,staff-professional-services-3,svc-sub-8-1,2024-11,2024-11-07,2024-11-W1,34.7,199.00,140.85,6914.93,4894.31
TS-2024-11-00296,TS-2024-0297,staff-professional-services-3,svc-sub-8-1,2024-11,2024-11-14,2024-11-W2,22.8,199.00,140.85,4537.08,3211.30
TS-2024-11-00297,TS-2024-0298,staff-professional-services-3,svc-sub-8-1,2024-11,2024-11-20,2024-11-W3,37.6,199.00,140.85,7485.44,5298.11
TS-2024-11-00298,TS-2024-0299,staff-professional-services-3,svc-sub-8-1,2024-11,2024-11-25,2024-11-W4,24.9,199.00,140.85,4963.60,3513.18
TS-2024-11-00299,TS-2024-0300,staff-professional-services-3,svc-sub-8-1,2024-11,2024-11-30,2024-11-W5,31.9,199.00,140.85,6341.40,4488.37
TS-2024-11-00300,TS-2024-0301,staff-professional-services-1,svc-sub-8-1,2024-11,2024-11-07,2024-11-W1,20.9,204.00,140.81,4258.70,2939.55
TS-2024-11-00301,TS-2024-0302,staff-professional-services-1,svc-sub-8-1,2024-11,2024-11-13,2024-11-W2,17.5,204.00,140.81,3565.47,2461.05
TS-2024-11-00302,TS-2024-0303,staff-professional-services-1,svc-sub-8-1,2024-11,2024-11-20,2024-11-W3,23.3,204.00,140.81,4753.91,3281.36
TS-2024-11-00303,TS-2024-0304,staff-professional-services-1,svc-sub-8-1,2024-11,2024-11-26,2024-11-W4,16.6,204.00,140.81,3392.55,2341.69
TS-2024-11-00304,TS-2024-0305,staff-professional-services-1,svc-sub-8-1,2024-11,2024-11-30,2024-11-W5,23.2,204.00,140.81,4737.25,3269.86
TS-2024-11-00305,TS-2024-0306,staff-professional-services-6,svc-sub-9-0,2024-11,2024-11-07,2024-11-W1,16,196.00,127.21,3131.90,2032.70
TS-2024-11-00306,TS-2024-0307,staff-professional-services-6,svc-sub-9-0,2024-11,2024-11-13,2024-11-W2,29.2,196.00,127.21,5730.07,3718.99
TS-2024-11-00307,TS-2024-0308,staff-professional-services-6,svc-sub-9-0,2024-11,2024-11-20,2024-11-W3,31.5,196.00,127.21,6166.54,4002.27
TS-2024-11-00308,TS-2024-0309,staff-professional-services-6,svc-sub-9-0,2024-11,2024-11-26,2024-11-W4,20.8,196.00,127.21,4086.39,2652.19
TS-2024-11-00309,TS-2024-0310,staff-professional-services-6,svc-sub-9-0,2024-11,2024-11-30,2024-11-W5,26.1,196.00,127.21,5117.58,3321.47
TS-2024-11-00310,TS-2024-0311,staff-professional-services-0,svc-sub-9-1,2024-11,2024-11-08,2024-11-W1,29.1,205.00,140.06,5963.16,4074.15
TS-2024-11-00311,TS-2024-0312,staff-professional-services-0,svc-sub-9-1,2024-11,2024-11-13,2024-11-W2,21.9,205.00,140.06,4497.09,3072.50
TS-2024-11-00312,TS-2024-0313,staff-professional-services-0,svc-sub-9-1,2024-11,2024-11-20,2024-11-W3,34.6,205.00,140.06,7102.03,4852.25
TS-2024-11-00313,TS-2024-0314,staff-professional-services-0,svc-sub-9-1,2024-11,2024-11-26,2024-11-W4,32.6,205.00,140.06,6682.33,4565.50
TS-2024-11-00314,TS-2024-0315,staff-professional-services-0,svc-sub-9-1,2024-11,2024-11-30,2024-11-W5,18.1,205.00,140.06,3715.94,2538.80
TS-2024-11-00315,TS-2024-0316,staff-professional-services-5,svc-sub-10-1,2024-11,2024-11-07,2024-11-W1,29.9,183.00,136.41,5472.74,4079.43
TS-2024-11-00316,TS-2024-0317,staff-professional-services-5,svc-sub-10-1,2024-11,2024-11-13,2024-11-W2,36,183.00,136.41,6595.62,4916.44
TS-2024-11-00317,TS-2024-0318,staff-professional-services-5,svc-sub-10-1,2024-11,2024-11-20,2024-11-W3,19,183.00,136.41,3477.54,2592.19
TS-2024-11-00318,TS-2024-0319,staff-professional-services-5,svc-sub-10-1,2024-11,2024-11-25,2024-11-W4,30,183.00,136.41,5484.11,4087.91
TS-2024-11-00319,TS-2024-0320,staff-professional-services-5,svc-sub-10-1,2024-11,2024-11-30,2024-11-W5,18.4,183.00,136.41,3361.56,2505.74
TS-2024-11-00320,TS-2024-0321,staff-professional-services-4,svc-sub-10-1,2024-11,2024-11-07,2024-11-W1,23.3,193.00,135.24,4496.36,3150.71
TS-2024-11-00321,TS-2024-0322,staff-professional-services-4,svc-sub-10-1,2024-11,2024-11-13,2024-11-W2,17.9,193.00,135.24,3462.82,2426.49
TS-2024-11-00322,TS-2024-0323,staff-professional-services-4,svc-sub-10-1,2024-11,2024-11-19,2024-11-W3,23.7,193.00,135.24,4569.70,3202.10
TS-2024-11-00323,TS-2024-0324,staff-professional-services-4,svc-sub-10-1,2024-11,2024-11-26,2024-11-W4,32.6,193.00,135.24,6291.53,4408.63
TS-2024-11-00324,TS-2024-0325,staff-professional-services-4,svc-sub-10-1,2024-11,2024-11-30,2024-11-W5,24.4,193.00,135.24,4706.57,3298.01
TS-2024-11-00325,TS-2024-0326,staff-professional-services-2,svc-sub-10-1,2024-11,2024-11-08,2024-11-W1,25.6,194.00,138.56,4962.46,3544.32
TS-2024-11-00326,TS-2024-0327,staff-professional-services-2,svc-sub-10-1,2024-11,2024-11-13,2024-11-W2,17.5,194.00,138.56,3386.11,2418.45
TS-2024-11-00327,TS-2024-0328,staff-professional-services-2,svc-sub-10-1,2024-11,2024-11-19,2024-11-W3,20.2,194.00,138.56,3922.85,2801.80
TS-2024-11-00328,TS-2024-0329,staff-professional-services-2,svc-sub-10-1,2024-11,2024-11-25,2024-11-W4,28.8,194.00,138.56,5588.72,3991.61
TS-2024-11-00329,TS-2024-0330,staff-professional-services-2,svc-sub-10-1,2024-11,2024-11-30,2024-11-W5,23.2,194.00,138.56,4502.39,3215.73
