entry_id,period,doc_ref,source,memo,account_id,debit,credit
JE-2026-06-00,2026-06,2026-06-invoice,invoice,Subscription revenue recognized,2100,1507937.50,0.00
JE-2026-06-00,2026-06,2026-06-invoice,invoice,Subscription revenue recognized,4000,0.00,1507937.50
JE-2026-06-01,2026-06,2026-06-invoice,invoice,Subscription billed (annual upfront),1100,1358325.00,0.00
JE-2026-06-01,2026-06,2026-06-invoice,invoice,Subscription billed (annual upfront),2100,0.00,1358325.00
JE-2026-06-02,2026-06,2026-06-invoice,invoice,Services revenue recognized (% complete),1200,291750.00,0.00
JE-2026-06-02,2026-06,2026-06-invoice,invoice,Services revenue recognized (% complete),4100,0.00,291750.00
JE-2026-06-03,2026-06,2026-06-invoice,invoice,Services billed,1100,288750.00,0.00
JE-2026-06-03,2026-06,2026-06-invoice,invoice,Services billed,1200,0.00,288750.00
JE-2026-06-04,2026-06,2026-06-invoice,invoice,Customer collections,1000,1578922.40,0.00
JE-2026-06-04,2026-06,2026-06-invoice,invoice,Customer collections,1100,0.00,1578922.40
JE-2026-06-05,2026-06,2026-06-payroll,payroll,Payroll,5000,194185.59,0.00
JE-2026-06-05,2026-06,2026-06-payroll,payroll,Payroll,6000,1155720.95,0.00
JE-2026-06-05,2026-06,2026-06-payroll,payroll,Payroll,1000,0.00,1349906.54
JE-2026-06-06,2026-06,2026-06-ap_bill,ap_bill,Vendor bills (CoR + OpEx),5100,329286.88,0.00
JE-2026-06-06,2026-06,2026-06-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6100,296979.44,0.00
JE-2026-06-06,2026-06,2026-06-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6200,251956.25,0.00
JE-2026-06-06,2026-06,2026-06-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6300,46400.00,0.00
JE-2026-06-06,2026-06,2026-06-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6400,38628.00,0.00
JE-2026-06-06,2026-06,2026-06-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6500,23200.00,0.00
JE-2026-06-06,2026-06,2026-06-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6600,30972.00,0.00
JE-2026-06-06,2026-06,2026-06-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6700,54172.00,0.00
JE-2026-06-06,2026-06,2026-06-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6800,17996.87,0.00
JE-2026-06-06,2026-06,2026-06-ap_bill,ap_bill,Vendor bills (CoR + OpEx),2000,0.00,1089591.44
JE-2026-06-07,2026-06,2026-06-ap_bill,ap_bill,AP payments,2000,1060794.05,0.00
JE-2026-06-07,2026-06,2026-06-ap_bill,ap_bill,AP payments,1000,0.00,1060794.05
JE-2026-06-08,2026-06,2026-06-depreciation,depreciation,Depreciation & amortization,6900,45522.33,0.00
JE-2026-06-08,2026-06,2026-06-depreciation,depreciation,Depreciation & amortization,1500,0.00,45522.33
JE-2026-06-09,2026-06,2026-06-manual,manual,Stock-based compensation (ASC 718),6950,339518.43,0.00
JE-2026-06-09,2026-06,2026-06-manual,manual,Stock-based compensation (ASC 718),3000,0.00,339518.43
JE-2026-06-10,2026-06,2026-06-manual,manual,Operating lease (ASC 842),1600,46000.00,0.00
JE-2026-06-10,2026-06,2026-06-manual,manual,Operating lease (ASC 842),2200,0.00,46000.00
JE-2026-06-11,2026-06,2026-06-manual,manual,Capital expenditures,1500,50680.00,0.00
JE-2026-06-11,2026-06,2026-06-manual,manual,Capital expenditures,1000,0.00,50680.00
JE-2026-06-12,2026-06,2026-06-prepaid_amort,prepaid_amort,Prepaid expense movement,1300,26812.73,0.00
JE-2026-06-12,2026-06,2026-06-prepaid_amort,prepaid_amort,Prepaid expense movement,1000,0.00,26812.73
JE-2026-06-13,2026-06,2026-06-manual,manual,Interest income,1000,59764.48,0.00
JE-2026-06-13,2026-06,2026-06-manual,manual,Interest income,7000,0.00,59764.48
JE-2026-07-00,2026-07,2026-07-invoice,invoice,Subscription revenue recognized,2100,1635675.00,0.00
JE-2026-07-00,2026-07,2026-07-invoice,invoice,Subscription revenue recognized,4000,0.00,1635675.00
JE-2026-07-01,2026-07,2026-07-invoice,invoice,Subscription billed (annual upfront),1100,2207479.17,0.00
JE-2026-07-01,2026-07,2026-07-invoice,invoice,Subscription billed (annual upfront),2100,0.00,2207479.17
JE-2026-07-02,2026-07,2026-07-invoice,invoice,Services revenue recognized (% complete),1200,283250.00,0.00
JE-2026-07-02,2026-07,2026-07-invoice,invoice,Services revenue recognized (% complete),4100,0.00,283250.00
JE-2026-07-03,2026-07,2026-07-invoice,invoice,Services billed,1100,291750.00,0.00
JE-2026-07-03,2026-07,2026-07-invoice,invoice,Services billed,1200,0.00,291750.00
JE-2026-07-04,2026-07,2026-07-invoice,invoice,Customer collections,1000,2302537.23,0.00
JE-2026-07-04,2026-07,2026-07-invoice,invoice,Customer collections,1100,0.00,2302537.23
JE-2026-07-05,2026-07,2026-07-payroll,payroll,Payroll,5000,199502.26,0.00
JE-2026-07-05,2026-07,2026-07-payroll,payroll,Payroll,6000,1208053.87,0.00
JE-2026-07-05,2026-07,2026-07-payroll,payroll,Payroll,1000,0.00,1407556.13
JE-2026-07-06,2026-07,2026-07-ap_bill,ap_bill,Vendor bills (CoR + OpEx),5100,348877.25,0.00
JE-2026-07-06,2026-07,2026-07-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6100,309662.35,0.00
JE-2026-07-06,2026-07,2026-07-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6200,268649.50,0.00
JE-2026-07-06,2026-07,2026-07-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6300,48400.00,0.00
JE-2026-07-06,2026-07,2026-07-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6400,40293.00,0.00
JE-2026-07-06,2026-07,2026-07-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6500,24200.00,0.00
JE-2026-07-06,2026-07,2026-07-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6600,32307.00,0.00
JE-2026-07-06,2026-07,2026-07-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6700,56507.00,0.00
JE-2026-07-06,2026-07,2026-07-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6800,19189.25,0.00
JE-2026-07-06,2026-07,2026-07-ap_bill,ap_bill,Vendor bills (CoR + OpEx),2000,0.00,1148085.35
JE-2026-07-07,2026-07,2026-07-ap_bill,ap_bill,AP payments,2000,1112957.40,0.00
JE-2026-07-07,2026-07,2026-07-ap_bill,ap_bill,AP payments,1000,0.00,1112957.40
JE-2026-07-08,2026-07,2026-07-depreciation,depreciation,Depreciation & amortization,6900,33143.33,0.00
JE-2026-07-08,2026-07,2026-07-depreciation,depreciation,Depreciation & amortization,1500,0.00,33143.33
JE-2026-07-09,2026-07,2026-07-manual,manual,Stock-based compensation (ASC 718),6950,351534.47,0.00
JE-2026-07-09,2026-07,2026-07-manual,manual,Stock-based compensation (ASC 718),3000,0.00,351534.47
JE-2026-07-10,2026-07,2026-07-manual,manual,Operating lease (ASC 842),1600,58000.00,0.00
JE-2026-07-10,2026-07,2026-07-manual,manual,Operating lease (ASC 842),2200,0.00,58000.00
JE-2026-07-11,2026-07,2026-07-manual,manual,Capital expenditures,1500,57830.00,0.00
JE-2026-07-11,2026-07,2026-07-manual,manual,Capital expenditures,1000,0.00,57830.00
JE-2026-07-12,2026-07,2026-07-prepaid_amort,prepaid_amort,Prepaid expense movement,1300,31407.45,0.00
JE-2026-07-12,2026-07,2026-07-prepaid_amort,prepaid_amort,Prepaid expense movement,1000,0.00,31407.45
JE-2026-07-13,2026-07,2026-07-manual,manual,Interest income,1000,56932.80,0.00
JE-2026-07-13,2026-07,2026-07-manual,manual,Interest income,7000,0.00,56932.80
JE-2026-08-00,2026-08,2026-08-invoice,invoice,Subscription revenue recognized,2100,1763550.00,0.00
JE-2026-08-00,2026-08,2026-08-invoice,invoice,Subscription revenue recognized,4000,0.00,1763550.00
JE-2026-08-01,2026-08,2026-08-invoice,invoice,Subscription billed (annual upfront),1100,3137154.17,0.00
JE-2026-08-01,2026-08,2026-08-invoice,invoice,Subscription billed (annual upfront),2100,0.00,3137154.17
JE-2026-08-02,2026-08,2026-08-invoice,invoice,Services revenue recognized (% complete),1200,384916.67,0.00
JE-2026-08-02,2026-08,2026-08-invoice,invoice,Services revenue recognized (% complete),4100,0.00,384916.67
JE-2026-08-03,2026-08,2026-08-invoice,invoice,Services billed,1100,283250.00,0.00
JE-2026-08-03,2026-08,2026-08-invoice,invoice,Services billed,1200,0.00,283250.00
JE-2026-08-04,2026-08,2026-08-invoice,invoice,Customer collections,1000,3206311.76,0.00
JE-2026-08-04,2026-08,2026-08-invoice,invoice,Customer collections,1100,0.00,3206311.76
JE-2026-08-05,2026-08,2026-08-payroll,payroll,Payroll,5000,212260.59,0.00
JE-2026-08-05,2026-08,2026-08-payroll,payroll,Payroll,6000,1275252.02,0.00
JE-2026-08-05,2026-08,2026-08-payroll,payroll,Payroll,1000,0.00,1487512.61
JE-2026-08-06,2026-08,2026-08-ap_bill,ap_bill,Vendor bills (CoR + OpEx),5100,396032.67,0.00
JE-2026-08-06,2026-08,2026-08-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6100,327252.77,0.00
JE-2026-08-06,2026-08,2026-08-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6200,300785.33,0.00
JE-2026-08-06,2026-08,2026-08-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6300,51200.00,0.00
JE-2026-08-06,2026-08,2026-08-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6400,42624.00,0.00
JE-2026-08-06,2026-08,2026-08-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6500,25600.00,0.00
JE-2026-08-06,2026-08,2026-08-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6600,34176.00,0.00
JE-2026-08-06,2026-08,2026-08-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6700,59776.00,0.00
JE-2026-08-06,2026-08,2026-08-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6800,21484.67,0.00
JE-2026-08-06,2026-08,2026-08-ap_bill,ap_bill,Vendor bills (CoR + OpEx),2000,0.00,1258931.44
JE-2026-08-07,2026-08,2026-08-ap_bill,ap_bill,AP payments,2000,1220447.48,0.00
JE-2026-08-07,2026-08,2026-08-ap_bill,ap_bill,AP payments,1000,0.00,1220447.48
JE-2026-08-08,2026-08,2026-08-depreciation,depreciation,Depreciation & amortization,6900,35218.00,0.00
JE-2026-08-08,2026-08,2026-08-depreciation,depreciation,Depreciation & amortization,1500,0.00,35218.00
JE-2026-08-09,2026-08,2026-08-manual,manual,Stock-based compensation (ASC 718),6950,367508.22,0.00
JE-2026-08-09,2026-08,2026-08-manual,manual,Stock-based compensation (ASC 718),3000,0.00,367508.22
JE-2026-08-10,2026-08,2026-08-manual,manual,Operating lease (ASC 842),1600,80000.00,0.00
JE-2026-08-10,2026-08,2026-08-manual,manual,Operating lease (ASC 842),2200,0.00,80000.00
JE-2026-08-11,2026-08,2026-08-manual,manual,Capital expenditures,1500,71440.00,0.00
JE-2026-08-11,2026-08,2026-08-manual,manual,Capital expenditures,1000,0.00,71440.00
JE-2026-08-12,2026-08,2026-08-prepaid_amort,prepaid_amort,Prepaid expense movement,1300,34945.65,0.00
JE-2026-08-12,2026-08,2026-08-prepaid_amort,prepaid_amort,Prepaid expense movement,1000,0.00,34945.65
JE-2026-08-13,2026-08,2026-08-manual,manual,Interest income,1000,56098.53,0.00
JE-2026-08-13,2026-08,2026-08-manual,manual,Interest income,7000,0.00,56098.53
JE-2026-09-00,2026-09,2026-09-invoice,invoice,Subscription revenue recognized,2100,1801583.33,0.00
JE-2026-09-00,2026-09,2026-09-invoice,invoice,Subscription revenue recognized,4000,0.00,1801583.33
JE-2026-09-01,2026-09,2026-09-invoice,invoice,Subscription billed (annual upfront),1100,2280150.00,0.00
JE-2026-09-01,2026-09,2026-09-invoice,invoice,Subscription billed (annual upfront),2100,0.00,2280150.00
JE-2026-09-02,2026-09,2026-09-invoice,invoice,Services revenue recognized (% complete),1200,350666.67,0.00
JE-2026-09-02,2026-09,2026-09-invoice,invoice,Services revenue recognized (% complete),4100,0.00,350666.67
JE-2026-09-03,2026-09,2026-09-invoice,invoice,Services billed,1100,384916.67,0.00
JE-2026-09-03,2026-09,2026-09-invoice,invoice,Services billed,1200,0.00,384916.67
JE-2026-09-04,2026-09,2026-09-invoice,invoice,Customer collections,1000,2571426.33,0.00
JE-2026-09-04,2026-09,2026-09-invoice,invoice,Customer collections,1100,0.00,2571426.33
JE-2026-09-05,2026-09,2026-09-payroll,payroll,Payroll,5000,212400.01,0.00
JE-2026-09-05,2026-09,2026-09-payroll,payroll,Payroll,6000,1305813.83,0.00
JE-2026-09-05,2026-09,2026-09-payroll,payroll,Payroll,1000,0.00,1518213.84
JE-2026-09-06,2026-09,2026-09-ap_bill,ap_bill,Vendor bills (CoR + OpEx),5100,393935.83,0.00
JE-2026-09-06,2026-09,2026-09-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6100,334007.05,0.00
JE-2026-09-06,2026-09,2026-09-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6200,301315.00,0.00
JE-2026-09-06,2026-09,2026-09-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6300,52400.00,0.00
JE-2026-09-06,2026-09,2026-09-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6400,43623.00,0.00
JE-2026-09-06,2026-09,2026-09-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6500,26200.00,0.00
JE-2026-09-06,2026-09,2026-09-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6600,34977.00,0.00
JE-2026-09-06,2026-09,2026-09-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6700,61177.00,0.00
JE-2026-09-06,2026-09,2026-09-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6800,21522.50,0.00
JE-2026-09-06,2026-09,2026-09-ap_bill,ap_bill,Vendor bills (CoR + OpEx),2000,0.00,1269157.38
JE-2026-09-07,2026-09,2026-09-ap_bill,ap_bill,AP payments,2000,1231292.80,0.00
JE-2026-09-07,2026-09,2026-09-ap_bill,ap_bill,AP payments,1000,0.00,1231292.80
JE-2026-09-08,2026-09,2026-09-depreciation,depreciation,Depreciation & amortization,6900,36308.00,0.00
JE-2026-09-08,2026-09,2026-09-depreciation,depreciation,Depreciation & amortization,1500,0.00,36308.00
JE-2026-09-09,2026-09,2026-09-manual,manual,Stock-based compensation (ASC 718),6950,373629.89,0.00
JE-2026-09-09,2026-09,2026-09-manual,manual,Stock-based compensation (ASC 718),3000,0.00,373629.89
JE-2026-09-10,2026-09,2026-09-manual,manual,Operating lease (ASC 842),1600,35000.00,0.00
JE-2026-09-10,2026-09,2026-09-manual,manual,Operating lease (ASC 842),2200,0.00,35000.00
JE-2026-09-11,2026-09,2026-09-manual,manual,Capital expenditures,1500,48130.00,0.00
JE-2026-09-11,2026-09,2026-09-manual,manual,Capital expenditures,1000,0.00,48130.00
JE-2026-09-12,2026-09,2026-09-prepaid_amort,prepaid_amort,Prepaid expense movement,1300,35243.10,0.00
JE-2026-09-12,2026-09,2026-09-prepaid_amort,prepaid_amort,Prepaid expense movement,1000,0.00,35243.10
JE-2026-09-13,2026-09,2026-09-manual,manual,Interest income,1000,57592.07,0.00
JE-2026-09-13,2026-09,2026-09-manual,manual,Interest income,7000,0.00,57592.07
JE-2026-10-00,2026-10,2026-10-invoice,invoice,Subscription revenue recognized,2100,1891358.33,0.00
JE-2026-10-00,2026-10,2026-10-invoice,invoice,Subscription revenue recognized,4000,0.00,1891358.33
JE-2026-10-01,2026-10,2026-10-invoice,invoice,Subscription billed (annual upfront),1100,2132983.33,0.00
JE-2026-10-01,2026-10,2026-10-invoice,invoice,Subscription billed (annual upfront),2100,0.00,2132983.33
JE-2026-10-02,2026-10,2026-10-invoice,invoice,Services revenue recognized (% complete),1200,420000.00,0.00
JE-2026-10-02,2026-10,2026-10-invoice,invoice,Services revenue recognized (% complete),4100,0.00,420000.00
JE-2026-10-03,2026-10,2026-10-invoice,invoice,Services billed,1100,350666.67,0.00
JE-2026-10-03,2026-10,2026-10-invoice,invoice,Services billed,1200,0.00,350666.67
JE-2026-10-04,2026-10,2026-10-invoice,invoice,Customer collections,1000,2355181.79,0.00
JE-2026-10-04,2026-10,2026-10-invoice,invoice,Customer collections,1100,0.00,2355181.79
JE-2026-10-05,2026-10,2026-10-payroll,payroll,Payroll,5000,229325.01,0.00
JE-2026-10-05,2026-10,2026-10-payroll,payroll,Payroll,6000,1364015.46,0.00
JE-2026-10-05,2026-10,2026-10-payroll,payroll,Payroll,1000,0.00,1593340.47
JE-2026-10-06,2026-10,2026-10-ap_bill,ap_bill,Vendor bills (CoR + OpEx),5100,426530.92,0.00
JE-2026-10-06,2026-10,2026-10-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6100,350534.90,0.00
JE-2026-10-06,2026-10,2026-10-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6200,323590.17,0.00
JE-2026-10-06,2026-10,2026-10-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6300,55200.00,0.00
JE-2026-10-06,2026-10,2026-10-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6400,45954.00,0.00
JE-2026-10-06,2026-10,2026-10-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6500,27600.00,0.00
JE-2026-10-06,2026-10,2026-10-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6600,36846.00,0.00
JE-2026-10-06,2026-10,2026-10-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6700,64446.00,0.00
JE-2026-10-06,2026-10,2026-10-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6800,23113.58,0.00
JE-2026-10-06,2026-10,2026-10-ap_bill,ap_bill,Vendor bills (CoR + OpEx),2000,0.00,1353815.57
JE-2026-10-07,2026-10,2026-10-ap_bill,ap_bill,AP payments,2000,1309577.24,0.00
JE-2026-10-07,2026-10,2026-10-ap_bill,ap_bill,AP payments,1000,0.00,1309577.24
JE-2026-10-08,2026-10,2026-10-depreciation,depreciation,Depreciation & amortization,6900,38244.00,0.00
JE-2026-10-08,2026-10,2026-10-depreciation,depreciation,Depreciation & amortization,1500,0.00,38244.00
JE-2026-10-09,2026-10,2026-10-manual,manual,Stock-based compensation (ASC 718),6950,389594.26,0.00
JE-2026-10-09,2026-10,2026-10-manual,manual,Stock-based compensation (ASC 718),3000,0.00,389594.26
JE-2026-10-10,2026-10,2026-10-manual,manual,Operating lease (ASC 842),1600,81000.00,0.00
JE-2026-10-10,2026-10,2026-10-manual,manual,Operating lease (ASC 842),2200,0.00,81000.00
JE-2026-10-11,2026-10,2026-10-manual,manual,Capital expenditures,1500,73740.00,0.00
JE-2026-10-11,2026-10,2026-10-manual,manual,Capital expenditures,1000,0.00,73740.00
JE-2026-10-12,2026-10,2026-10-prepaid_amort,prepaid_amort,Prepaid expense movement,1300,39838.31,0.00
JE-2026-10-12,2026-10,2026-10-prepaid_amort,prepaid_amort,Prepaid expense movement,1000,0.00,39838.31
JE-2026-10-13,2026-10,2026-10-manual,manual,Interest income,1000,56912.54,0.00
JE-2026-10-13,2026-10,2026-10-manual,manual,Interest income,7000,0.00,56912.54
JE-2026-11-00,2026-11,2026-11-invoice,invoice,Subscription revenue recognized,2100,1890250.00,0.00
JE-2026-11-00,2026-11,2026-11-invoice,invoice,Subscription revenue recognized,4000,0.00,1890250.00
JE-2026-11-01,2026-11,2026-11-invoice,invoice,Subscription billed (annual upfront),1100,4265637.50,0.00
JE-2026-11-01,2026-11,2026-11-invoice,invoice,Subscription billed (annual upfront),2100,0.00,4265637.50
JE-2026-11-02,2026-11,2026-11-invoice,invoice,Services revenue recognized (% complete),1200,420629.86,0.00
JE-2026-11-02,2026-11,2026-11-invoice,invoice,Services revenue recognized (% complete),4100,0.00,420629.86
JE-2026-11-03,2026-11,2026-11-invoice,invoice,Services billed,1100,420000.00,0.00
JE-2026-11-03,2026-11,2026-11-invoice,invoice,Services billed,1200,0.00,420000.00
JE-2026-11-04,2026-11,2026-11-invoice,invoice,Customer collections,1000,4614194.35,0.00
JE-2026-11-04,2026-11,2026-11-invoice,invoice,Customer collections,1100,0.00,4614194.35
JE-2026-11-05,2026-11,2026-11-payroll,payroll,Payroll,5000,229471.12,0.00
JE-2026-11-05,2026-11,2026-11-payroll,payroll,Payroll,6000,1369339.73,0.00
JE-2026-11-05,2026-11,2026-11-payroll,payroll,Payroll,1000,0.00,1598810.85
JE-2026-11-06,2026-11,2026-11-ap_bill,ap_bill,Vendor bills (CoR + OpEx),5100,426499.96,0.00
JE-2026-11-06,2026-11,2026-11-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6100,351738.39,0.00
JE-2026-11-06,2026-11,2026-11-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6200,323523.18,0.00
JE-2026-11-06,2026-11,2026-11-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6300,55600.00,0.00
JE-2026-11-06,2026-11,2026-11-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6400,46287.00,0.00
JE-2026-11-06,2026-11,2026-11-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6500,27800.00,0.00
JE-2026-11-06,2026-11,2026-11-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6600,37113.00,0.00
JE-2026-11-06,2026-11,2026-11-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6700,64913.00,0.00
JE-2026-11-06,2026-11,2026-11-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6800,23108.80,0.00
JE-2026-11-06,2026-11,2026-11-ap_bill,ap_bill,Vendor bills (CoR + OpEx),2000,0.00,1356583.33
JE-2026-11-07,2026-11,2026-11-ap_bill,ap_bill,AP payments,2000,1314758.49,0.00
JE-2026-11-07,2026-11,2026-11-ap_bill,ap_bill,AP payments,1000,0.00,1314758.49
JE-2026-11-08,2026-11,2026-11-depreciation,depreciation,Depreciation & amortization,6900,38357.00,0.00
JE-2026-11-08,2026-11,2026-11-depreciation,depreciation,Depreciation & amortization,1500,0.00,38357.00
JE-2026-11-09,2026-11,2026-11-manual,manual,Stock-based compensation (ASC 718),6950,390346.76,0.00
JE-2026-11-09,2026-11,2026-11-manual,manual,Stock-based compensation (ASC 718),3000,0.00,390346.76
JE-2026-11-10,2026-11,2026-11-manual,manual,Operating lease (ASC 842),1600,11000.00,0.00
JE-2026-11-10,2026-11,2026-11-manual,manual,Operating lease (ASC 842),2200,0.00,11000.00
JE-2026-11-11,2026-11,2026-11-manual,manual,Capital expenditures,1500,37970.00,0.00
JE-2026-11-11,2026-11,2026-11-manual,manual,Capital expenditures,1000,0.00,37970.00
JE-2026-11-12,2026-11,2026-11-prepaid_amort,prepaid_amort,Prepaid expense movement,1300,38671.12,0.00
JE-2026-11-12,2026-11,2026-11-prepaid_amort,prepaid_amort,Prepaid expense movement,1000,0.00,38671.12
JE-2026-11-13,2026-11,2026-11-manual,manual,Interest income,1000,54897.86,0.00
JE-2026-11-13,2026-11,2026-11-manual,manual,Interest income,7000,0.00,54897.86
JE-2026-12-00,2026-12,2026-12-invoice,invoice,Subscription revenue recognized,2100,2066845.83,0.00
JE-2026-12-00,2026-12,2026-12-invoice,invoice,Subscription revenue recognized,4000,0.00,2066845.83
JE-2026-12-01,2026-12,2026-12-invoice,invoice,Subscription billed (annual upfront),1100,3328308.33,0.00
JE-2026-12-01,2026-12,2026-12-invoice,invoice,Subscription billed (annual upfront),2100,0.00,3328308.33
JE-2026-12-02,2026-12,2026-12-invoice,invoice,Services revenue recognized (% complete),1200,420075.08,0.00
JE-2026-12-02,2026-12,2026-12-invoice,invoice,Services revenue recognized (% complete),4100,0.00,420075.08
JE-2026-12-03,2026-12,2026-12-invoice,invoice,Services billed,1100,420629.86,0.00
JE-2026-12-03,2026-12,2026-12-invoice,invoice,Services billed,1200,0.00,420629.86
JE-2026-12-04,2026-12,2026-12-invoice,invoice,Customer collections,1000,3491357.29,0.00
JE-2026-12-04,2026-12,2026-12-invoice,invoice,Customer collections,1100,0.00,3491357.29
JE-2026-12-05,2026-12,2026-12-payroll,payroll,Payroll,5000,367153.79,0.00
JE-2026-12-05,2026-12,2026-12-payroll,payroll,Payroll,6000,2217127.93,0.00
JE-2026-12-05,2026-12,2026-12-payroll,payroll,Payroll,1000,0.00,2584281.72
JE-2026-12-06,2026-12,2026-12-ap_bill,ap_bill,Vendor bills (CoR + OpEx),5100,456382.56,0.00
JE-2026-12-06,2026-12,2026-12-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6100,568541.98,0.00
JE-2026-12-06,2026-12,2026-12-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6200,348168.93,0.00
JE-2026-12-06,2026-12,2026-12-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6300,56000.00,0.00
JE-2026-12-06,2026-12,2026-12-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6400,46620.00,0.00
JE-2026-12-06,2026-12,2026-12-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6500,28000.00,0.00
JE-2026-12-06,2026-12,2026-12-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6600,37380.00,0.00
JE-2026-12-06,2026-12,2026-12-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6700,65380.00,0.00
JE-2026-12-06,2026-12,2026-12-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6800,24869.21,0.00
JE-2026-12-06,2026-12,2026-12-ap_bill,ap_bill,Vendor bills (CoR + OpEx),2000,0.00,1631342.68
JE-2026-12-07,2026-12,2026-12-ap_bill,ap_bill,AP payments,2000,1578232.80,0.00
JE-2026-12-07,2026-12,2026-12-ap_bill,ap_bill,AP payments,1000,0.00,1578232.80
JE-2026-12-08,2026-12,2026-12-depreciation,depreciation,Depreciation & amortization,6900,38862.33,0.00
JE-2026-12-08,2026-12,2026-12-depreciation,depreciation,Depreciation & amortization,1500,0.00,38862.33
JE-2026-12-09,2026-12,2026-12-manual,manual,Stock-based compensation (ASC 718),6950,394322.81,0.00
JE-2026-12-09,2026-12,2026-12-manual,manual,Stock-based compensation (ASC 718),3000,0.00,394322.81
JE-2026-12-10,2026-12,2026-12-manual,manual,Operating lease (ASC 842),1600,12000.00,0.00
JE-2026-12-10,2026-12,2026-12-manual,manual,Operating lease (ASC 842),2200,0.00,12000.00
JE-2026-12-11,2026-12,2026-12-manual,manual,Capital expenditures,1500,38200.00,0.00
JE-2026-12-11,2026-12,2026-12-manual,manual,Capital expenditures,1000,0.00,38200.00
JE-2026-12-12,2026-12,2026-12-prepaid_amort,prepaid_amort,Prepaid expense movement,1300,50232.28,0.00
JE-2026-12-12,2026-12,2026-12-prepaid_amort,prepaid_amort,Prepaid expense movement,1000,0.00,50232.28
JE-2026-12-13,2026-12,2026-12-manual,manual,Interest income,1000,60494.14,0.00
JE-2026-12-13,2026-12,2026-12-manual,manual,Interest income,7000,0.00,60494.14
