id,doc_number,staff_id,period,period_label,date,gross_pay,employee_taxes,benefits,net_pay
PC-2024-10-0195,PAY-2024-0092,staff-professional-services-3,2024-10,2024-10 2nd half,2024-10-31,3004.16,590.32,212.73,2201.11
PC-2024-11-0196,PAY-2024-0093,staff-professional-services-3,2024-11,2024-11 1st half,2024-11-15,3004.17,590.32,212.73,2201.12
PC-2024-11-0197,PAY-2024-0094,staff-professional-services-3,2024-11,2024-11 2nd half,2024-11-30,3004.16,590.32,212.73,2201.11
PC-2024-12-0198,PAY-2024-0095,staff-professional-services-3,2024-12,2024-12 1st half,2024-12-15,4806.67,944.51,340.38,3521.78
PC-2024-12-0199,PAY-2024-0096,staff-professional-services-3,2024-12,2024-12 2nd half,2024-12-31,4806.66,944.51,340.37,3521.78
PC-2025-01-0200,PAY-2025-0057,staff-professional-services-3,2025-01,2025-01 1st half,2025-01-15,3109.31,610.98,220.18,2278.15
PC-2025-01-0201,PAY-2025-0058,staff-professional-services-3,2025-01,2025-01 2nd half,2025-01-31,3109.32,610.99,220.18,2278.15
PC-2025-02-0202,PAY-2025-0059,staff-professional-services-3,2025-02,2025-02 1st half,2025-02-15,3109.31,610.98,220.18,2278.15
PC-2025-02-0203,PAY-2025-0060,staff-professional-services-3,2025-02,2025-02 2nd half,2025-02-28,3109.32,610.99,220.18,2278.15
PC-2025-03-0204,PAY-2025-0061,staff-professional-services-3,2025-03,2025-03 1st half,2025-03-15,3109.31,610.98,220.18,2278.15
PC-2025-03-0205,PAY-2025-0062,staff-professional-services-3,2025-03,2025-03 2nd half,2025-03-31,3109.32,610.99,220.18,2278.15
PC-2025-04-0206,PAY-2025-0063,staff-professional-services-3,2025-04,2025-04 1st half,2025-04-15,3109.31,610.98,220.18,2278.15
PC-2025-04-0207,PAY-2025-0064,staff-professional-services-3,2025-04,2025-04 2nd half,2025-04-30,3109.32,610.99,220.18,2278.15
PC-2025-05-0208,PAY-2025-0065,staff-professional-services-3,2025-05,2025-05 1st half,2025-05-15,3109.31,610.98,220.18,2278.15
PC-2025-05-0209,PAY-2025-0066,staff-professional-services-3,2025-05,2025-05 2nd half,2025-05-31,3109.32,610.99,220.18,2278.15
PC-2025-06-0210,PAY-2025-0067,staff-professional-services-3,2025-06,2025-06 1st half,2025-06-15,3109.31,610.98,220.18,2278.15
PC-2025-06-0211,PAY-2025-0068,staff-professional-services-3,2025-06,2025-06 2nd half,2025-06-30,3109.32,610.99,220.18,2278.15
PC-2025-07-0212,PAY-2025-0069,staff-professional-services-3,2025-07,2025-07 1st half,2025-07-15,3109.31,610.98,220.18,2278.15
PC-2025-07-0213,PAY-2025-0070,staff-professional-services-3,2025-07,2025-07 2nd half,2025-07-31,3109.32,610.99,220.18,2278.15
PC-2025-08-0214,PAY-2025-0071,staff-professional-services-3,2025-08,2025-08 1st half,2025-08-15,3109.31,610.98,220.18,2278.15
PC-2025-08-0215,PAY-2025-0072,staff-professional-services-3,2025-08,2025-08 2nd half,2025-08-31,3109.32,610.99,220.18,2278.15
PC-2025-09-0216,PAY-2025-0073,staff-professional-services-3,2025-09,2025-09 1st half,2025-09-15,3109.31,610.98,220.18,2278.15
PC-2025-09-0217,PAY-2025-0074,staff-professional-services-3,2025-09,2025-09 2nd half,2025-09-30,3109.32,610.99,220.18,2278.15
PC-2025-10-0218,PAY-2025-0075,staff-professional-services-3,2025-10,2025-10 1st half,2025-10-15,3109.31,610.98,220.18,2278.15
PC-2025-10-0219,PAY-2025-0076,staff-professional-services-3,2025-10,2025-10 2nd half,2025-10-31,3109.32,610.99,220.18,2278.15
PC-2025-11-0220,PAY-2025-0077,staff-professional-services-3,2025-11,2025-11 1st half,2025-11-15,3109.31,610.98,220.18,2278.15
PC-2025-11-0221,PAY-2025-0078,staff-professional-services-3,2025-11,2025-11 2nd half,2025-11-30,3109.32,610.99,220.18,2278.15
PC-2025-12-0222,PAY-2025-0079,staff-professional-services-3,2025-12,2025-12 1st half,2025-12-15,4974.90,977.57,352.29,3645.04
PC-2025-12-0223,PAY-2025-0080,staff-professional-services-3,2025-12,2025-12 2nd half,2025-12-31,4974.90,977.57,352.29,3645.04
PC-2026-01-0224,PAY-2026-0049,staff-professional-services-3,2026-01,2026-01 1st half,2026-01-15,3218.14,632.36,227.89,2357.89
PC-2026-01-0225,PAY-2026-0050,staff-professional-services-3,2026-01,2026-01 2nd half,2026-01-31,3218.14,632.36,227.89,2357.89
PC-2026-02-0226,PAY-2026-0051,staff-professional-services-3,2026-02,2026-02 1st half,2026-02-15,3218.14,632.36,227.89,2357.89
PC-2026-02-0227,PAY-2026-0052,staff-professional-services-3,2026-02,2026-02 2nd half,2026-02-28,3218.14,632.36,227.89,2357.89
PC-2026-03-0228,PAY-2026-0053,staff-professional-services-3,2026-03,2026-03 1st half,2026-03-15,3218.14,632.36,227.89,2357.89
PC-2026-03-0229,PAY-2026-0054,staff-professional-services-3,2026-03,2026-03 2nd half,2026-03-31,3218.14,632.36,227.89,2357.89
PC-2026-04-0230,PAY-2026-0055,staff-professional-services-3,2026-04,2026-04 1st half,2026-04-15,3218.14,632.36,227.89,2357.89
PC-2026-04-0231,PAY-2026-0056,staff-professional-services-3,2026-04,2026-04 2nd half,2026-04-30,3218.14,632.36,227.89,2357.89
PC-2026-05-0232,PAY-2026-0057,staff-professional-services-3,2026-05,2026-05 1st half,2026-05-15,3218.14,632.36,227.89,2357.89
PC-2026-05-0233,PAY-2026-0058,staff-professional-services-3,2026-05,2026-05 2nd half,2026-05-31,3218.14,632.36,227.89,2357.89
PC-2026-06-0234,PAY-2026-0059,staff-professional-services-3,2026-06,2026-06 1st half,2026-06-15,3218.14,632.36,227.89,2357.89
PC-2026-06-0235,PAY-2026-0060,staff-professional-services-3,2026-06,2026-06 2nd half,2026-06-30,3218.14,632.36,227.89,2357.89
PC-2026-07-0236,PAY-2026-0061,staff-professional-services-3,2026-07,2026-07 1st half,2026-07-15,3218.14,632.36,227.89,2357.89
PC-2026-07-0237,PAY-2026-0062,staff-professional-services-3,2026-07,2026-07 2nd half,2026-07-31,3218.14,632.36,227.89,2357.89
PC-2026-08-0238,PAY-2026-0063,staff-professional-services-3,2026-08,2026-08 1st half,2026-08-15,3218.14,632.36,227.89,2357.89
PC-2026-08-0239,PAY-2026-0064,staff-professional-services-3,2026-08,2026-08 2nd half,2026-08-31,3218.14,632.36,227.89,2357.89
PC-2026-09-0240,PAY-2026-0065,staff-professional-services-3,2026-09,2026-09 1st half,2026-09-15,3218.14,632.36,227.89,2357.89
PC-2026-09-0241,PAY-2026-0066,staff-professional-services-3,2026-09,2026-09 2nd half,2026-09-30,3218.14,632.36,227.89,2357.89
PC-2026-10-0242,PAY-2026-0067,staff-professional-services-3,2026-10,2026-10 1st half,2026-10-15,3218.14,632.36,227.89,2357.89
PC-2026-10-0243,PAY-2026-0068,staff-professional-services-3,2026-10,2026-10 2nd half,2026-10-31,3218.14,632.36,227.89,2357.89
PC-2026-11-0244,PAY-2026-0069,staff-professional-services-3,2026-11,2026-11 1st half,2026-11-15,3218.14,632.36,227.89,2357.89
PC-2026-11-0245,PAY-2026-0070,staff-professional-services-3,2026-11,2026-11 2nd half,2026-11-30,3218.14,632.36,227.89,2357.89
PC-2026-12-0246,PAY-2026-0071,staff-professional-services-3,2026-12,2026-12 1st half,2026-12-15,5149.02,1011.78,364.62,3772.62
PC-2026-12-0247,PAY-2026-0072,staff-professional-services-3,2026-12,2026-12 2nd half,2026-12-31,5149.02,1011.78,364.62,3772.62
PC-2024-01-0248,PAY-2024-0097,staff-professional-services-4,2024-01,2024-01 1st half,2024-01-15,5404.17,1602.34,428.38,3373.45
PC-2024-01-0249,PAY-2024-0098,staff-professional-services-4,2024-01,2024-01 2nd half,2024-01-31,5404.16,1602.34,428.38,3373.44
PC-2024-02-0250,PAY-2024-0099,staff-professional-services-4,2024-02,2024-02 1st half,2024-02-15,5404.17,1602.34,428.38,3373.45
PC-2024-02-0251,PAY-2024-0100,staff-professional-services-4,2024-02,2024-02 2nd half,2024-02-29,5404.16,1602.34,428.38,3373.44
PC-2024-03-0252,PAY-2024-0101,staff-professional-services-4,2024-03,2024-03 1st half,2024-03-15,5404.17,1602.34,428.38,3373.45
PC-2024-03-0253,PAY-2024-0102,staff-professional-services-4,2024-03,2024-03 2nd half,2024-03-31,5404.16,1602.34,428.38,3373.44
PC-2024-04-0254,PAY-2024-0103,staff-professional-services-4,2024-04,2024-04 1st half,2024-04-15,5404.17,1602.34,428.38,3373.45
PC-2024-04-0255,PAY-2024-0104,staff-professional-services-4,2024-04,2024-04 2nd half,2024-04-30,5404.16,1602.34,428.38,3373.44
PC-2024-05-0256,PAY-2024-0105,staff-professional-services-4,2024-05,2024-05 1st half,2024-05-15,5404.17,1602.34,428.38,3373.45
PC-2024-05-0257,PAY-2024-0106,staff-professional-services-4,2024-05,2024-05 2nd half,2024-05-31,5404.16,1602.34,428.38,3373.44
PC-2024-06-0258,PAY-2024-0107,staff-professional-services-4,2024-06,2024-06 1st half,2024-06-15,5404.17,1602.34,428.38,3373.45
PC-2024-06-0259,PAY-2024-0108,staff-professional-services-4,2024-06,2024-06 2nd half,2024-06-30,5404.16,1602.34,428.38,3373.44
PC-2024-07-0260,PAY-2024-0109,staff-professional-services-4,2024-07,2024-07 1st half,2024-07-15,5404.17,1602.34,428.38,3373.45
PC-2024-07-0261,PAY-2024-0110,staff-professional-services-4,2024-07,2024-07 2nd half,2024-07-31,5404.16,1602.34,428.38,3373.44
PC-2024-08-0262,PAY-2024-0111,staff-professional-services-4,2024-08,2024-08 1st half,2024-08-15,5404.17,1602.34,428.38,3373.45
PC-2024-08-0263,PAY-2024-0112,staff-professional-services-4,2024-08,2024-08 2nd half,2024-08-31,5404.16,1602.34,428.38,3373.44
PC-2024-09-0264,PAY-2024-0113,staff-professional-services-4,2024-09,2024-09 1st half,2024-09-15,5404.17,1602.34,428.38,3373.45
PC-2024-09-0265,PAY-2024-0114,staff-professional-services-4,2024-09,2024-09 2nd half,2024-09-30,5404.16,1602.34,428.38,3373.44
PC-2024-10-0266,PAY-2024-0115,staff-professional-services-4,2024-10,2024-10 1st half,2024-10-15,5404.17,1602.34,428.38,3373.45
PC-2024-10-0267,PAY-2024-0116,staff-professional-services-4,2024-10,2024-10 2nd half,2024-10-31,5404.16,1602.34,428.38,3373.44
PC-2024-11-0268,PAY-2024-0117,staff-professional-services-4,2024-11,2024-11 1st half,2024-11-15,5404.17,1602.34,428.38,3373.45
PC-2024-11-0269,PAY-2024-0118,staff-professional-services-4,2024-11,2024-11 2nd half,2024-11-30,5404.16,1602.34,428.38,3373.44
PC-2024-12-0270,PAY-2024-0119,staff-professional-services-4,2024-12,2024-12 1st half,2024-12-15,8646.67,2563.74,685.41,5397.52
PC-2024-12-0271,PAY-2024-0120,staff-professional-services-4,2024-12,2024-12 2nd half,2024-12-31,8646.66,2563.74,685.41,5397.51
PC-2025-01-0272,PAY-2025-0081,staff-professional-services-4,2025-01,2025-01 1st half,2025-01-15,5593.31,1658.42,443.38,3491.51
PC-2025-01-0273,PAY-2025-0082,staff-professional-services-4,2025-01,2025-01 2nd half,2025-01-31,5593.32,1658.42,443.38,3491.52
PC-2025-02-0274,PAY-2025-0083,staff-professional-services-4,2025-02,2025-02 1st half,2025-02-15,5593.31,1658.42,443.38,3491.51
PC-2025-02-0275,PAY-2025-0084,staff-professional-services-4,2025-02,2025-02 2nd half,2025-02-28,5593.32,1658.42,443.38,3491.52
PC-2025-03-0276,PAY-2025-0085,staff-professional-services-4,2025-03,2025-03 1st half,2025-03-15,5593.31,1658.42,443.38,3491.51
PC-2025-03-0277,PAY-2025-0086,staff-professional-services-4,2025-03,2025-03 2nd half,2025-03-31,5593.32,1658.42,443.38,3491.52
PC-2025-04-0278,PAY-2025-0087,staff-professional-services-4,2025-04,2025-04 1st half,2025-04-15,5593.31,1658.42,443.38,3491.51
PC-2025-04-0279,PAY-2025-0088,staff-professional-services-4,2025-04,2025-04 2nd half,2025-04-30,5593.32,1658.42,443.38,3491.52
PC-2025-05-0280,PAY-2025-0089,staff-professional-services-4,2025-05,2025-05 1st half,2025-05-15,5593.31,1658.42,443.38,3491.51
PC-2025-05-0281,PAY-2025-0090,staff-professional-services-4,2025-05,2025-05 2nd half,2025-05-31,5593.32,1658.42,443.38,3491.52
PC-2025-06-0282,PAY-2025-0091,staff-professional-services-4,2025-06,2025-06 1st half,2025-06-15,5593.31,1658.42,443.38,3491.51
PC-2025-06-0283,PAY-2025-0092,staff-professional-services-4,2025-06,2025-06 2nd half,2025-06-30,5593.32,1658.42,443.38,3491.52
PC-2025-07-0284,PAY-2025-0093,staff-professional-services-4,2025-07,2025-07 1st half,2025-07-15,5593.31,1658.42,443.38,3491.51
PC-2025-07-0285,PAY-2025-0094,staff-professional-services-4,2025-07,2025-07 2nd half,2025-07-31,5593.32,1658.42,443.38,3491.52
PC-2025-08-0286,PAY-2025-0095,staff-professional-services-4,2025-08,2025-08 1st half,2025-08-15,5593.31,1658.42,443.38,3491.51
PC-2025-08-0287,PAY-2025-0096,staff-professional-services-4,2025-08,2025-08 2nd half,2025-08-31,5593.32,1658.42,443.38,3491.52
PC-2025-09-0288,PAY-2025-0097,staff-professional-services-4,2025-09,2025-09 1st half,2025-09-15,5593.31,1658.42,443.38,3491.51
PC-2025-09-0289,PAY-2025-0098,staff-professional-services-4,2025-09,2025-09 2nd half,2025-09-30,5593.32,1658.42,443.38,3491.52
PC-2025-10-0290,PAY-2025-0099,staff-professional-services-4,2025-10,2025-10 1st half,2025-10-15,5593.31,1658.42,443.38,3491.51
PC-2025-10-0291,PAY-2025-0100,staff-professional-services-4,2025-10,2025-10 2nd half,2025-10-31,5593.32,1658.42,443.38,3491.52
PC-2025-11-0292,PAY-2025-0101,staff-professional-services-4,2025-11,2025-11 1st half,2025-11-15,5593.31,1658.42,443.38,3491.51
PC-2025-11-0293,PAY-2025-0102,staff-professional-services-4,2025-11,2025-11 2nd half,2025-11-30,5593.32,1658.42,443.38,3491.52
PC-2025-12-0294,PAY-2025-0103,staff-professional-services-4,2025-12,2025-12 1st half,2025-12-15,8949.30,2653.47,709.40,5586.43
PC-2025-12-0295,PAY-2025-0104,staff-professional-services-4,2025-12,2025-12 2nd half,2025-12-31,8949.30,2653.47,709.40,5586.43
PC-2026-01-0296,PAY-2026-0073,staff-professional-services-4,2026-01,2026-01 1st half,2026-01-15,5789.08,1716.46,458.89,3613.73
PC-2026-01-0297,PAY-2026-0074,staff-professional-services-4,2026-01,2026-01 2nd half,2026-01-31,5789.08,1716.46,458.89,3613.73
PC-2026-02-0298,PAY-2026-0075,staff-professional-services-4,2026-02,2026-02 1st half,2026-02-15,5789.08,1716.46,458.89,3613.73
PC-2026-02-0299,PAY-2026-0076,staff-professional-services-4,2026-02,2026-02 2nd half,2026-02-28,5789.08,1716.46,458.89,3613.73
PC-2026-03-0300,PAY-2026-0077,staff-professional-services-4,2026-03,2026-03 1st half,2026-03-15,5789.08,1716.46,458.89,3613.73
PC-2026-03-0301,PAY-2026-0078,staff-professional-services-4,2026-03,2026-03 2nd half,2026-03-31,5789.08,1716.46,458.89,3613.73
PC-2026-04-0302,PAY-2026-0079,staff-professional-services-4,2026-04,2026-04 1st half,2026-04-15,5789.08,1716.46,458.89,3613.73
PC-2026-04-0303,PAY-2026-0080,staff-professional-services-4,2026-04,2026-04 2nd half,2026-04-30,5789.08,1716.46,458.89,3613.73
PC-2026-05-0304,PAY-2026-0081,staff-professional-services-4,2026-05,2026-05 1st half,2026-05-15,5789.08,1716.46,458.89,3613.73
PC-2026-05-0305,PAY-2026-0082,staff-professional-services-4,2026-05,2026-05 2nd half,2026-05-31,5789.08,1716.46,458.89,3613.73
PC-2026-06-0306,PAY-2026-0083,staff-professional-services-4,2026-06,2026-06 1st half,2026-06-15,5789.08,1716.46,458.89,3613.73
PC-2026-06-0307,PAY-2026-0084,staff-professional-services-4,2026-06,2026-06 2nd half,2026-06-30,5789.08,1716.46,458.89,3613.73
PC-2026-07-0308,PAY-2026-0085,staff-professional-services-4,2026-07,2026-07 1st half,2026-07-15,5789.08,1716.46,458.89,3613.73
PC-2026-07-0309,PAY-2026-0086,staff-professional-services-4,2026-07,2026-07 2nd half,2026-07-31,5789.08,1716.46,458.89,3613.73
PC-2026-08-0310,PAY-2026-0087,staff-professional-services-4,2026-08,2026-08 1st half,2026-08-15,5789.08,1716.46,458.89,3613.73
PC-2026-08-0311,PAY-2026-0088,staff-professional-services-4,2026-08,2026-08 2nd half,2026-08-31,5789.08,1716.46,458.89,3613.73
PC-2026-09-0312,PAY-2026-0089,staff-professional-services-4,2026-09,2026-09 1st half,2026-09-15,5789.08,1716.46,458.89,3613.73
PC-2026-09-0313,PAY-2026-0090,staff-professional-services-4,2026-09,2026-09 2nd half,2026-09-30,5789.08,1716.46,458.89,3613.73
PC-2026-10-0314,PAY-2026-0091,staff-professional-services-4,2026-10,2026-10 1st half,2026-10-15,5789.08,1716.46,458.89,3613.73
PC-2026-10-0315,PAY-2026-0092,staff-professional-services-4,2026-10,2026-10 2nd half,2026-10-31,5789.08,1716.46,458.89,3613.73
PC-2026-11-0316,PAY-2026-0093,staff-professional-services-4,2026-11,2026-11 1st half,2026-11-15,5789.08,1716.46,458.89,3613.73
PC-2026-11-0317,PAY-2026-0094,staff-professional-services-4,2026-11,2026-11 2nd half,2026-11-30,5789.08,1716.46,458.89,3613.73
PC-2026-12-0318,PAY-2026-0095,staff-professional-services-4,2026-12,2026-12 1st half,2026-12-15,9262.53,2746.35,734.23,5781.95
PC-2026-12-0319,PAY-2026-0096,staff-professional-services-4,2026-12,2026-12 2nd half,2026-12-31,9262.52,2746.34,734.23,5781.95
PC-2024-01-0320,PAY-2024-0121,staff-professional-services-5,2024-01,2024-01 1st half,2024-01-15,7275.00,2157.04,640.17,4477.79
PC-2024-01-0321,PAY-2024-0122,staff-professional-services-5,2024-01,2024-01 2nd half,2024-01-31,7275.00,2157.04,640.17,4477.79
PC-2024-02-0322,PAY-2024-0123,staff-professional-services-5,2024-02,2024-02 1st half,2024-02-15,7275.00,2157.04,640.17,4477.79
PC-2024-02-0323,PAY-2024-0124,staff-professional-services-5,2024-02,2024-02 2nd half,2024-02-29,7275.00,2157.04,640.17,4477.79
PC-2024-03-0324,PAY-2024-0125,staff-professional-services-5,2024-03,2024-03 1st half,2024-03-15,7275.00,2157.04,640.17,4477.79
PC-2024-03-0325,PAY-2024-0126,staff-professional-services-5,2024-03,2024-03 2nd half,2024-03-31,7275.00,2157.04,640.17,4477.79
PC-2024-04-0326,PAY-2024-0127,staff-professional-services-5,2024-04,2024-04 1st half,2024-04-15,7275.00,2157.04,640.17,4477.79
PC-2024-04-0327,PAY-2024-0128,staff-professional-services-5,2024-04,2024-04 2nd half,2024-04-30,7275.00,2157.04,640.17,4477.79
PC-2024-05-0328,PAY-2024-0129,staff-professional-services-5,2024-05,2024-05 1st half,2024-05-15,7275.00,2157.04,640.17,4477.79
PC-2024-05-0329,PAY-2024-0130,staff-professional-services-5,2024-05,2024-05 2nd half,2024-05-31,7275.00,2157.04,640.17,4477.79
PC-2024-06-0330,PAY-2024-0131,staff-professional-services-5,2024-06,2024-06 1st half,2024-06-15,7275.00,2157.04,640.17,4477.79
PC-2024-06-0331,PAY-2024-0132,staff-professional-services-5,2024-06,2024-06 2nd half,2024-06-30,7275.00,2157.04,640.17,4477.79
PC-2024-07-0332,PAY-2024-0133,staff-professional-services-5,2024-07,2024-07 1st half,2024-07-15,7275.00,2157.04,640.17,4477.79
PC-2024-07-0333,PAY-2024-0134,staff-professional-services-5,2024-07,2024-07 2nd half,2024-07-31,7275.00,2157.04,640.17,4477.79
PC-2024-08-0334,PAY-2024-0135,staff-professional-services-5,2024-08,2024-08 1st half,2024-08-15,7275.00,2157.04,640.17,4477.79
PC-2024-08-0335,PAY-2024-0136,staff-professional-services-5,2024-08,2024-08 2nd half,2024-08-31,7275.00,2157.04,640.17,4477.79
PC-2024-09-0336,PAY-2024-0137,staff-professional-services-5,2024-09,2024-09 1st half,2024-09-15,7275.00,2157.04,640.17,4477.79
PC-2024-09-0337,PAY-2024-0138,staff-professional-services-5,2024-09,2024-09 2nd half,2024-09-30,7275.00,2157.04,640.17,4477.79
PC-2024-10-0338,PAY-2024-0139,staff-professional-services-5,2024-10,2024-10 1st half,2024-10-15,7275.00,2157.04,640.17,4477.79
PC-2024-10-0339,PAY-2024-0140,staff-professional-services-5,2024-10,2024-10 2nd half,2024-10-31,7275.00,2157.04,640.17,4477.79
PC-2024-11-0340,PAY-2024-0141,staff-professional-services-5,2024-11,2024-11 1st half,2024-11-15,7275.00,2157.04,640.17,4477.79
PC-2024-11-0341,PAY-2024-0142,staff-professional-services-5,2024-11,2024-11 2nd half,2024-11-30,7275.00,2157.04,640.17,4477.79
PC-2024-12-0342,PAY-2024-0143,staff-professional-services-5,2024-12,2024-12 1st half,2024-12-15,11640.00,3259.68,1024.27,7356.05
PC-2024-12-0343,PAY-2024-0144,staff-professional-services-5,2024-12,2024-12 2nd half,2024-12-31,11640.00,2729.58,1024.27,7886.15
PC-2025-01-0344,PAY-2025-0105,staff-professional-services-5,2025-01,2025-01 1st half,2025-01-15,7529.63,2232.54,662.58,4634.51
PC-2025-01-0345,PAY-2025-0106,staff-professional-services-5,2025-01,2025-01 2nd half,2025-01-31,7529.62,2232.54,662.58,4634.50
PC-2025-02-0346,PAY-2025-0107,staff-professional-services-5,2025-02,2025-02 1st half,2025-02-15,7529.63,2232.54,662.58,4634.51
PC-2025-02-0347,PAY-2025-0108,staff-professional-services-5,2025-02,2025-02 2nd half,2025-02-28,7529.62,2232.54,662.58,4634.50
PC-2025-03-0348,PAY-2025-0109,staff-professional-services-5,2025-03,2025-03 1st half,2025-03-15,7529.63,2232.54,662.58,4634.51
PC-2025-03-0349,PAY-2025-0110,staff-professional-services-5,2025-03,2025-03 2nd half,2025-03-31,7529.62,2232.54,662.58,4634.50
PC-2024-05-0350,PAY-2024-0145,staff-professional-services-6,2024-05,2024-05 1st half,2024-05-15,3733.33,733.60,287.65,2712.08
PC-2024-05-0351,PAY-2024-0146,staff-professional-services-6,2024-05,2024-05 2nd half,2024-05-31,3733.34,733.60,287.66,2712.08
PC-2024-06-0352,PAY-2024-0147,staff-professional-services-6,2024-06,2024-06 1st half,2024-06-15,3733.33,733.60,287.65,2712.08
PC-2024-06-0353,PAY-2024-0148,staff-professional-services-6,2024-06,2024-06 2nd half,2024-06-30,3733.34,733.60,287.66,2712.08
PC-2024-07-0354,PAY-2024-0149,staff-professional-services-6,2024-07,2024-07 1st half,2024-07-15,3733.33,733.60,287.65,2712.08
